name,level,psgc_code,region_code,province_code,municipal_city_code,barangay_code
Cabalitian,Bgy,0105506007,01,055,06,007
Calepaan,Bgy,0105506008,01,055,06,008
Carosucan Norte,Bgy,0105506009,01,055,06,009
Carosucan Sur,Bgy,0105506010,01,055,06,010
Coldit,Bgy,0105506011,01,055,06,011
Domanpot,Bgy,0105506012,01,055,06,012
Dupac,Bgy,0105506013,01,055,06,013
Macalong,Bgy,0105506014,01,055,06,014
Palaris,Bgy,0105506015,01,055,06,015
Poblacion East,Bgy,0105506016,01,055,06,016
Poblacion West,Bgy,0105506017,01,055,06,017
San Vicente Este,Bgy,0105506018,01,055,06,018
San Vicente Weste,Bgy,0105506019,01,055,06,019
Sanchez,Bgy,0105506020,01,055,06,020
Sobol,Bgy,0105506021,01,055,06,021
Toboy,Bgy,0105506022,01,055,06,022
Balungao,Mun,0105507000,01,055,07,000
Angayan Norte,Bgy,0105507001,01,055,07,001
Angayan Sur,Bgy,0105507002,01,055,07,002
Capulaan,Bgy,0105507003,01,055,07,003
Esmeralda,Bgy,0105507004,01,055,07,004
Kita-kita,Bgy,0105507005,01,055,07,005
Mabini,Bgy,0105507006,01,055,07,006
Mauban,Bgy,0105507007,01,055,07,007
Poblacion,Bgy,0105507008,01,055,07,008
Pugaro,Bgy,0105507009,01,055,07,009
Rajal,Bgy,0105507010,01,055,07,010
San Andres,Bgy,0105507011,01,055,07,011
San Aurelio 1st,Bgy,0105507012,01,055,07,012
San Aurelio 2nd,Bgy,0105507013,01,055,07,013
San Aurelio 3rd,Bgy,0105507014,01,055,07,014
San Joaquin,Bgy,0105507015,01,055,07,015
San Julian,Bgy,0105507016,01,055,07,016
San Leon,Bgy,0105507017,01,055,07,017
San Marcelino,Bgy,0105507018,01,055,07,018
San Miguel,Bgy,0105507019,01,055,07,019
San Raymundo,Bgy,0105507020,01,055,07,020
Bani,Mun,0105508000,01,055,08,000
Ambabaay,Bgy,0105508001,01,055,08,001
Aporao,Bgy,0105508002,01,055,08,002
Arwas,Bgy,0105508003,01,055,08,003
Ballag,Bgy,0105508004,01,055,08,004
Banog Norte,Bgy,0105508005,01,055,08,005
Banog Sur,Bgy,0105508006,01,055,08,006
Centro Toma,Bgy,0105508007,01,055,08,007
Colayo,Bgy,0105508008,01,055,08,008
Dacap Norte,Bgy,0105508009,01,055,08,009
Dacap Sur,Bgy,0105508010,01,055,08,010
Garrita,Bgy,0105508011,01,055,08,011
Luac,Bgy,0105508012,01,055,08,012
Macabit,Bgy,0105508013,01,055,08,013
Masidem,Bgy,0105508014,01,055,08,014
Poblacion,Bgy,0105508015,01,055,08,015
Quinaoayanan,Bgy,0105508016,01,055,08,016
Ranao,Bgy,0105508017,01,055,08,017
Ranom Iloco,Bgy,0105508018,01,055,08,018
San Jose,Bgy,0105508019,01,055,08,019
San Miguel,Bgy,0105508020,01,055,08,020
San Simon,Bgy,0105508021,01,055,08,021
San Vicente,Bgy,0105508022,01,055,08,022
Tiep,Bgy,0105508023,01,055,08,023
Tipor,Bgy,0105508024,01,055,08,024
Tugui Grande,Bgy,0105508025,01,055,08,025
Tugui Norte,Bgy,0105508026,01,055,08,026
Calabeng,Bgy,0105508027,01,055,08,027
Basista,Mun,0105509000,01,055,09,000
Anambongan,Bgy,0105509001,01,055,09,001
Bayoyong,Bgy,0105509002,01,055,09,002
Cabeldatan,Bgy,0105509003,01,055,09,003
Dumpay,Bgy,0105509004,01,055,09,004
Malimpec East,Bgy,0105509005,01,055,09,005
Mapolopolo,Bgy,0105509006,01,055,09,006
Nalneran,Bgy,0105509007,01,055,09,007
Navatat,Bgy,0105509008,01,055,09,008
Obong,Bgy,0105509009,01,055,09,009
Osmena Sr.,Bgy,0105509010,01,055,09,010
Palma,Bgy,0105509011,01,055,09,011
Patacbo,Bgy,0105509012,01,055,09,012
Poblacion,Bgy,0105509013,01,055,09,013
Bautista,Mun,0105510000,01,055,10,000
Artacho,Bgy,0105510001,01,055,10,001
Cabuaan,Bgy,0105510003,01,055,10,003
Cacandongan,Bgy,0105510004,01,055,10,004
Diaz,Bgy,0105510006,01,055,10,006
Nandacan,Bgy,0105510007,01,055,10,007
Nibaliw Norte,Bgy,0105510009,01,055,10,009
Nibaliw Sur,Bgy,0105510010,01,055,10,010
Palisoc,Bgy,0105510011,01,055,10,011
Poblacion East,Bgy,0105510012,01,055,10,012
Poblacion West,Bgy,0105510013,01,055,10,013
Pogo,Bgy,0105510014,01,055,10,014
Poponto,Bgy,0105510015,01,055,10,015
Primicias,Bgy,0105510016,01,055,10,016
Ketegan,Bgy,0105510017,01,055,10,017
Sinabaan,Bgy,0105510018,01,055,10,018
Vacante,Bgy,0105510019,01,055,10,019
Villanueva,Bgy,0105510020,01,055,10,020
Baluyot,Bgy,0105510021,01,055,10,021
Bayambang,Mun,0105511000,01,055,11,000
Alinggan,Bgy,0105511001,01,055,11,001
Amamperez,Bgy,0105511002,01,055,11,002
Amancosiling Norte,Bgy,0105511003,01,055,11,003
Amancosiling Sur,Bgy,0105511004,01,055,11,004
Ambayat I,Bgy,0105511005,01,055,11,005
Ambayat II,Bgy,0105511006,01,055,11,006
Apalen,Bgy,0105511007,01,055,11,007
Asin,Bgy,0105511008,01,055,11,008
Ataynan,Bgy,0105511009,01,055,11,009
Bacnono,Bgy,0105511010,01,055,11,010
Balaybuaya,Bgy,0105511011,01,055,11,011
Banaban,Bgy,0105511012,01,055,11,012
Bani,Bgy,0105511013,01,055,11,013
Batangcawa,Bgy,0105511014,01,055,11,014
Beleng,Bgy,0105511015,01,055,11,015
Bical Norte,Bgy,0105511016,01,055,11,016
Bical Sur,Bgy,0105511017,01,055,11,017
Bongato East,Bgy,0105511018,01,055,11,018
Bongato West,Bgy,0105511019,01,055,11,019
Buayaen,Bgy,0105511020,01,055,11,020
Buenlag 1st,Bgy,0105511021,01,055,11,021
Buenlag 2nd,Bgy,0105511022,01,055,11,022
Cadre Site,Bgy,0105511023,01,055,11,023
Carungay,Bgy,0105511024,01,055,11,024
Caturay,Bgy,0105511025,01,055,11,025
Duera,Bgy,0105511027,01,055,11,027
Dusoc,Bgy,0105511028,01,055,11,028
Hermoza,Bgy,0105511029,01,055,11,029
Idong,Bgy,0105511030,01,055,11,030
Inanlorenzana,Bgy,0105511031,01,055,11,031
Inirangan,Bgy,0105511032,01,055,11,032
Iton,Bgy,0105511033,01,055,11,033
Langiran,Bgy,0105511034,01,055,11,034
Ligue,Bgy,0105511035,01,055,11,035
M. H. del Pilar,Bgy,0105511036,01,055,11,036
Macayocayo,Bgy,0105511037,01,055,11,037
Magsaysay,Bgy,0105511038,01,055,11,038
Maigpa,Bgy,0105511039,01,055,11,039
Malimpec,Bgy,0105511040,01,055,11,040
Malioer,Bgy,0105511041,01,055,11,041
Managos,Bgy,0105511042,01,055,11,042
Manambong Norte,Bgy,0105511043,01,055,11,043
Manambong Parte,Bgy,0105511044,01,055,11,044
Manambong Sur,Bgy,0105511045,01,055,11,045
Mangayao,Bgy,0105511046,01,055,11,046
Nalsian Norte,Bgy,0105511047,01,055,11,047
Nalsian Sur,Bgy,0105511048,01,055,11,048
Pangdel,Bgy,0105511049,01,055,11,049
Pantol,Bgy,0105511050,01,055,11,050
Paragos,Bgy,0105511051,01,055,11,051
Poblacion Sur,Bgy,0105511053,01,055,11,053
Pugo,Bgy,0105511054,01,055,11,054
Reynado,Bgy,0105511055,01,055,11,055
San Gabriel 1st,Bgy,0105511056,01,055,11,056
San Gabriel 2nd,Bgy,0105511057,01,055,11,057
San Vicente,Bgy,0105511058,01,055,11,058
Sangcagulis,Bgy,0105511059,01,055,11,059
Sanlibo,Bgy,0105511060,01,055,11,060
Sapang,Bgy,0105511061,01,055,11,061
Tamaro,Bgy,0105511062,01,055,11,062
Tambac,Bgy,0105511063,01,055,11,063
Tampog,Bgy,0105511064,01,055,11,064
Darawey,Bgy,0105511065,01,055,11,065
Tanolong,Bgy,0105511066,01,055,11,066
Tatarao,Bgy,0105511067,01,055,11,067
Telbang,Bgy,0105511068,01,055,11,068
Tococ East,Bgy,0105511069,01,055,11,069
Tococ West,Bgy,0105511070,01,055,11,070
Warding,Bgy,0105511071,01,055,11,071
Wawa,Bgy,0105511072,01,055,11,072
Zone I (Pob.),Bgy,0105511073,01,055,11,073
Zone II (Pob.),Bgy,0105511074,01,055,11,074
Zone III (Pob.),Bgy,0105511075,01,055,11,075
Zone IV (Pob.),Bgy,0105511076,01,055,11,076
Zone V (Pob.),Bgy,0105511077,01,055,11,077
Zone VI (Pob.),Bgy,0105511078,01,055,11,078
Zone VII (Pob.),Bgy,0105511079,01,055,11,079
Binalonan,Mun,0105512000,01,055,12,000
Balangobong,Bgy,0105512001,01,055,12,001
Bued,Bgy,0105512002,01,055,12,002
Bugayong,Bgy,0105512003,01,055,12,003
Camangaan,Bgy,0105512004,01,055,12,004
Canarvacanan,Bgy,0105512005,01,055,12,005
Capas,Bgy,0105512006,01,055,12,006
Cili,Bgy,0105512007,01,055,12,007
Dumayat,Bgy,0105512008,01,055,12,008
Linmansangan,Bgy,0105512009,01,055,12,009
Mangcasuy,Bgy,0105512011,01,055,12,011
Moreno,Bgy,0105512012,01,055,12,012
Pasileng Norte,Bgy,0105512013,01,055,12,013
Pasileng Sur,Bgy,0105512014,01,055,12,014
Poblacion,Bgy,0105512015,01,055,12,015
San Felipe Central,Bgy,0105512016,01,055,12,016
San Felipe Sur,Bgy,0105512017,01,055,12,017
San Pablo,Bgy,0105512019,01,055,12,019
Santa Catalina,Bgy,0105512020,01,055,12,020
Santa Maria Norte,Bgy,0105512021,01,055,12,021
Santiago,Bgy,0105512022,01,055,12,022
Santo Nio,Bgy,0105512023,01,055,12,023
Sumabnit,Bgy,0105512024,01,055,12,024
Tabuyoc,Bgy,0105512025,01,055,12,025
Vacante,Bgy,0105512026,01,055,12,026
Binmaley,Mun,0105513000,01,055,13,000
Amancoro,Bgy,0105513001,01,055,13,001
Balagan,Bgy,0105513002,01,055,13,002
Balogo,Bgy,0105513003,01,055,13,003
Basing,Bgy,0105513004,01,055,13,004
Baybay Lopez,Bgy,0105513005,01,055,13,005
Baybay Polong,Bgy,0105513006,01,055,13,006
Biec,Bgy,0105513007,01,055,13,007
Buenlag,Bgy,0105513008,01,055,13,008
Calit,Bgy,0105513009,01,055,13,009
Caloocan Norte,Bgy,0105513010,01,055,13,010
Caloocan Sur,Bgy,0105513011,01,055,13,011
Camaley,Bgy,0105513012,01,055,13,012
Canaoalan,Bgy,0105513013,01,055,13,013
Dulag,Bgy,0105513014,01,055,13,014
Gayaman,Bgy,0105513015,01,055,13,015
Linoc,Bgy,0105513016,01,055,13,016
Lomboy,Bgy,0105513017,01,055,13,017
Nagpalangan,Bgy,0105513018,01,055,13,018
Malindong,Bgy,0105513019,01,055,13,019
Manat,Bgy,0105513020,01,055,13,020
Naguilayan,Bgy,0105513021,01,055,13,021
Pallas,Bgy,0105513022,01,055,13,022
Papagueyan,Bgy,0105513023,01,055,13,023
